user_id,date,steps,distance_km,active_minutes
1,11/25/2027,8058,6.14,115
1,11/26/2027,12168,9.27,136
1,11/27/2027,12697,9.68,99
1,11/28/2027,14744,11.24,80
1,11/29/2027,5517,4.21,124
1,11/30/2027,7515,5.73,140
1,12/1/2027,8846,6.74,78
1,12/2/2027,1929,1.47,43
1,12/3/2027,8101,6.17,149
1,12/4/2027,11420,8.7,145
1,12/5/2027,7696,5.87,140
1,12/6/2027,12245,9.33,124
1,12/7/2027,18298,13.95,148
1,12/8/2027,10533,8.03,104
1,12/9/2027,1862,1.42,35
1,12/10/2027,6367,4.85,136
1,12/11/2027,14187,10.81,144
1,12/12/2027,10844,8.27,30
1,12/13/2027,11220,8.55,38
1,12/14/2027,18803,14.33,150
1,12/15/2027,18555,14.14,36
1,12/16/2027,8164,6.22,147
1,12/17/2027,19109,14.56,53
1,12/18/2027,2584,1.97,77
1,12/19/2027,8686,6.62,64
1,12/20/2027,11253,8.58,127
1,12/21/2027,3819,2.91,36
1,12/22/2027,10297,7.85,47
1,12/23/2027,6935,5.29,161
1,12/24/2027,11167,8.51,88
1,12/25/2027,15446,11.77,124
1,12/26/2027,11755,8.96,22
1,12/27/2027,8856,6.75,119
1,12/28/2027,19285,14.7,96
1,12/29/2027,5722,4.36,60
1,12/30/2027,6445,4.91,91
1,12/31/2027,6468,4.93,167
1,1/1/2028,12083,9.21,139
1,1/2/2028,7990,6.09,178
1,1/3/2028,3489,2.66,161
1,1/4/2028,2646,2.02,164
1,1/5/2028,8765,6.68,90
1,1/6/2028,17898,13.64,160
1,1/7/2028,9104,6.94,87
1,1/8/2028,19386,14.78,115
1,1/9/2028,18938,14.43,171
1,1/10/2028,4692,3.58,117
1,1/11/2028,13251,10.1,126
1,1/12/2028,7061,5.38,90
1,1/13/2028,18157,13.84,139
1,1/14/2028,11728,8.94,117
1,1/15/2028,18192,13.87,44
1,1/16/2028,7927,6.04,121
1,1/17/2028,11003,8.39,28
1,1/18/2028,12981,9.89,57
1,1/19/2028,14157,10.79,52
1,1/20/2028,18965,14.46,39
1,1/21/2028,11155,8.5,148
1,1/22/2028,5883,4.48,112
1,1/23/2028,12313,9.38,29
1,1/24/2028,17504,13.34,29
1,1/25/2028,8499,6.48,66
1,1/26/2028,8285,6.31,47
1,1/27/2028,5366,4.09,129
1,1/28/2028,15276,11.64,147
1,1/29/2028,2411,1.84,164
1,1/30/2028,8376,6.38,166
1,1/31/2028,6542,4.99,131
1,2/1/2028,15633,11.92,61
1,2/2/2028,4540,3.46,105
1,2/3/2028,10919,8.32,165
1,2/4/2028,17418,13.28,142
1,2/5/2028,11847,9.03,133
1,2/6/2028,12061,9.19,46
1,2/7/2028,4277,3.26,115
1,2/8/2028,14916,11.37,103
1,2/9/2028,12986,9.9,52
1,2/10/2028,18176,13.85,163
1,2/11/2028,5834,4.45,101
1,2/12/2028,2298,1.75,69
1,2/13/2028,4466,3.4,23
1,2/14/2028,3576,2.73,61
1,2/15/2028,7602,5.79,107
1,2/16/2028,19477,14.85,167
1,2/17/2028,10231,7.8,113
1,2/18/2028,15865,12.09,98
1,2/19/2028,14616,11.14,100
1,2/20/2028,15766,12.02,116
1,2/21/2028,13138,10.01,122
1,2/22/2028,17295,13.18,96
1,2/23/2028,5366,4.09,29
1,2/24/2028,6079,4.63,94
1,2/25/2028,17334,13.21,173
1,2/26/2028,4782,3.64,42
1,2/27/2028,17419,13.28,89
1,2/28/2028,18312,13.96,95
1,2/29/2028,10802,8.23,52
1,3/1/2028,1908,1.45,175
1,3/2/2028,1951,1.49,95
1,3/3/2028,3065,2.34,176
1,3/4/2028,15236,11.61,106
1,3/5/2028,18557,14.14,175
1,3/6/2028,11642,8.87,60
1,3/7/2028,14139,10.78,55
1,3/8/2028,6458,4.92,126
1,3/9/2028,15598,11.89,47
1,3/10/2028,16474,12.56,79
1,3/11/2028,16002,12.2,154
1,3/12/2028,4535,3.46,37
1,3/13/2028,1219,0.93,162
1,3/14/2028,2338,1.78,101
1,3/15/2028,12321,9.39,99
1,3/16/2028,19680,15,153
1,3/17/2028,17201,13.11,95
1,3/18/2028,16165,12.32,69
1,3/19/2028,12240,9.33,128
1,3/20/2028,3760,2.87,152
1,3/21/2028,5000,3.81,22
1,3/22/2028,17974,13.7,29
1,3/23/2028,17925,13.66,153
1,3/24/2028,4049,3.09,36
1,3/25/2028,12725,9.7,117
1,3/26/2028,18819,14.34,142
1,3/27/2028,3276,2.5,150
1,3/28/2028,5985,4.56,163
1,3/29/2028,2365,1.8,62
1,3/30/2028,8627,6.58,171
1,3/31/2028,14840,11.31,94
1,4/1/2028,3976,3.03,126
1,4/2/2028,18469,14.08,46
1,4/3/2028,18945,14.44,48
1,4/4/2028,14104,10.75,159
1,4/5/2028,10862,8.28,159
1,4/6/2028,15048,11.47,47
1,4/7/2028,10601,8.08,120
1,4/8/2028,13886,10.58,108
1,4/9/2028,9363,7.14,131
1,4/10/2028,13146,10.02,82
1,4/11/2028,12441,9.48,137
1,4/12/2028,3038,2.32,60
1,4/13/2028,8762,6.68,71
1,4/14/2028,11802,9,167
1,4/15/2028,12646,9.64,144
1,4/16/2028,19646,14.97,110
1,4/17/2028,5251,4,60
1,4/18/2028,11727,8.94,50
1,4/19/2028,9150,6.97,43
1,4/20/2028,8223,6.27,169
1,4/21/2028,18746,14.29,60
1,4/22/2028,16818,12.82,84
1,4/23/2028,1443,1.1,75
1,4/24/2028,6678,5.09,27
1,4/25/2028,17334,13.21,31
1,4/26/2028,17115,13.04,114
1,4/27/2028,16590,12.64,176
1,4/28/2028,1417,1.08,156
1,4/29/2028,9270,7.07,149
1,4/30/2028,5342,4.07,21
1,5/1/2028,3195,2.44,70
1,5/2/2028,8289,6.32,167
1,5/3/2028,5048,3.85,179
1,5/4/2028,6844,5.22,30
1,5/5/2028,8088,6.16,163
1,5/6/2028,15817,12.06,80
1,5/7/2028,13803,10.52,90
1,5/8/2028,5282,4.03,29
1,5/9/2028,8686,6.62,157
1,5/10/2028,5562,4.24,171
1,5/11/2028,2367,1.8,161
1,5/12/2028,1296,0.99,102
1,5/13/2028,3603,2.75,161
1,5/14/2028,11595,8.84,20
1,5/15/2028,11137,8.49,57
1,5/16/2028,4676,3.56,69
1,5/17/2028,19444,14.82,95
1,5/18/2028,8573,6.53,142
1,5/19/2028,3031,2.31,141
1,5/20/2028,17167,13.08,91
1,5/21/2028,16100,12.27,112
1,5/22/2028,7928,6.04,89
1,5/23/2028,4801,3.66,124
1,5/24/2028,7591,5.79,29
1,5/25/2028,4172,3.18,166
1,5/26/2028,17850,13.61,55
1,5/27/2028,18179,13.86,29
1,5/28/2028,5924,4.52,55
1,5/29/2028,19955,15.21,95
1,5/30/2028,11291,8.61,154
1,5/31/2028,11594,8.84,26
1,6/1/2028,2700,2.06,154
1,6/2/2028,7315,5.58,116
1,6/3/2028,5329,4.06,20
1,6/4/2028,15120,11.52,103
1,6/5/2028,10689,8.15,134
1,6/6/2028,10713,8.17,95
1,6/7/2028,19537,14.89,40
1,6/8/2028,5211,3.97,80
1,6/9/2028,2050,1.56,162
1,6/10/2028,6244,4.76,92
1,6/11/2028,1298,0.99,68
1,6/12/2028,9418,7.18,55
1,6/13/2028,6645,5.06,20
1,6/14/2028,1478,1.13,64
1,6/15/2028,5945,4.53,157
1,6/16/2028,17518,13.35,92
1,6/17/2028,9670,7.37,152
1,6/18/2028,12637,9.63,92
1,6/19/2028,11656,8.88,35
1,6/20/2028,7285,5.55,41
1,6/21/2028,16050,12.23,66
1,6/22/2028,17163,13.08,29
1,6/23/2028,8812,6.72,35
1,6/24/2028,19437,14.81,176
1,6/25/2028,3254,2.48,138
1,6/26/2028,13754,10.48,169
1,6/27/2028,1179,0.9,125
1,6/28/2028,19669,14.99,159
1,6/29/2028,7171,5.47,144
1,6/30/2028,8961,6.83,81
1,7/1/2028,11764,8.97,77
1,7/2/2028,8545,6.51,146
1,7/3/2028,2081,1.59,44
1,7/4/2028,11170,8.51,109
1,7/5/2028,12025,9.17,171
1,7/6/2028,19187,14.62,166
1,7/7/2028,9458,7.21,174
1,7/8/2028,13395,10.21,136
1,7/9/2028,10556,8.05,62
1,7/10/2028,5296,4.04,94
1,7/11/2028,17445,13.3,81
1,7/12/2028,6110,4.66,160
1,7/13/2028,18905,14.41,114
1,7/14/2028,17074,13.01,114
1,7/15/2028,19130,14.58,180
1,7/16/2028,12163,9.27,73
1,7/17/2028,15304,11.66,112
1,7/18/2028,18724,14.27,71
1,7/19/2028,18006,13.72,33
1,7/20/2028,8293,6.32,72
1,7/21/2028,8921,6.8,50
1,7/22/2028,10355,7.89,74
1,7/23/2028,18468,14.08,143
1,7/24/2028,19553,14.9,178
1,7/25/2028,11871,9.05,106
1,7/26/2028,15619,11.9,156
1,7/27/2028,1814,1.38,23
1,7/28/2028,17570,13.39,74
1,7/29/2028,2376,1.81,72
1,7/30/2028,14396,10.97,109
1,7/31/2028,18912,14.41,25
1,8/1/2028,14637,11.16,25
1,8/2/2028,10465,7.98,97
1,8/3/2028,11792,8.99,68
1,8/4/2028,12489,9.52,79
1,8/5/2028,13518,10.3,40
1,8/6/2028,2168,1.65,112
1,8/7/2028,19225,14.65,129
1,8/8/2028,11033,8.41,46
1,8/9/2028,4491,3.42,89
1,8/10/2028,13175,10.04,64
1,8/11/2028,7528,5.74,28
1,8/12/2028,7029,5.36,123
1,8/13/2028,6528,4.98,151
1,8/14/2028,1761,1.34,170
1,8/15/2028,4964,3.78,65
1,8/16/2028,9732,7.42,77
1,8/17/2028,2417,1.84,162
1,8/18/2028,8423,6.42,112
1,8/19/2028,19662,14.99,51
1,8/20/2028,14201,10.82,75
1,8/21/2028,2352,1.79,178
1,8/22/2028,8637,6.58,128
1,8/23/2028,18258,13.92,20
1,8/24/2028,1087,0.83,92
1,8/25/2028,13972,10.65,82
1,8/26/2028,18709,14.26,102
1,8/27/2028,2718,2.07,109
1,8/28/2028,13921,10.61,57
1,8/29/2028,3881,2.96,102
1,8/30/2028,7948,6.06,79
1,8/31/2028,18470,14.08,75
1,9/1/2028,16808,12.81,155
1,9/2/2028,16180,12.33,157
1,9/3/2028,17176,13.09,153
1,9/4/2028,3917,2.99,64
1,9/5/2028,8202,6.25,27
1,9/6/2028,19273,14.69,34
1,9/7/2028,11559,8.81,143
1,9/8/2028,2644,2.02,24
1,9/9/2028,7178,5.47,170
1,9/10/2028,10460,7.97,103
1,9/11/2028,7843,5.98,101
1,9/12/2028,17577,13.4,41
1,9/13/2028,10158,7.74,37
1,9/14/2028,5332,4.06,71
1,9/15/2028,13567,10.34,122
1,9/16/2028,7587,5.78,77
1,9/17/2028,15043,11.47,89
1,9/18/2028,7753,5.91,155
1,9/19/2028,9938,7.57,60
1,9/20/2028,10374,7.91,82
1,9/21/2028,19182,14.62,60
1,9/22/2028,9784,7.46,47
1,9/23/2028,8306,6.33,23
1,9/24/2028,10219,7.79,116
1,9/25/2028,15649,11.93,130
1,9/26/2028,8836,6.73,30
1,9/27/2028,12680,9.66,146
1,9/28/2028,4351,3.32,149
1,9/29/2028,17339,13.22,88
1,9/30/2028,19091,14.55,137
1,10/1/2028,17463,13.31,103
1,10/2/2028,11782,8.98,174
1,10/3/2028,9456,7.21,96
1,10/4/2028,9030,6.88,143
1,10/5/2028,1345,1.03,145
1,10/6/2028,9257,7.06,70
1,10/7/2028,19756,15.06,25
1,10/8/2028,17566,13.39,53
1,10/9/2028,2157,1.64,104
1,10/10/2028,8625,6.57,52
1,10/11/2028,16552,12.62,38
1,10/12/2028,4184,3.19,31
1,10/13/2028,13999,10.67,47
1,10/14/2028,2051,1.56,38
1,10/15/2028,10597,8.08,23
1,10/16/2028,15759,12.01,123
1,10/17/2028,10590,8.07,127
1,10/18/2028,12702,9.68,97
1,10/19/2028,16578,12.64,162
1,10/20/2028,3845,2.93,164
1,10/21/2028,19300,14.71,134
1,10/22/2028,3357,2.56,77
1,10/23/2028,5889,4.49,93
1,10/24/2028,17980,13.7,153
1,10/25/2028,12867,9.81,20
1,10/26/2028,4188,3.19,152
1,10/27/2028,11147,8.5,119
1,10/28/2028,18687,14.24,92
1,10/29/2028,11825,9.01,172
1,10/30/2028,17411,13.27,110
1,10/31/2028,14746,11.24,30
1,11/1/2028,16875,12.86,129
1,11/2/2028,9151,6.97,120
1,11/3/2028,8363,6.37,103
1,11/4/2028,4729,3.6,144
1,11/5/2028,16512,12.59,115
1,11/6/2028,9803,7.47,128
1,11/7/2028,1908,1.45,153
1,11/8/2028,16046,12.23,149
1,11/9/2028,9967,7.6,177
1,11/10/2028,15211,11.59,154
1,11/11/2028,15307,11.67,153
1,11/12/2028,14586,11.12,88
1,11/13/2028,3924,2.99,72
1,11/14/2028,5951,4.54,128
1,11/15/2028,5815,4.43,54
1,11/16/2028,12659,9.65,95
1,11/17/2028,19657,14.98,68
1,11/18/2028,17933,13.67,64
1,11/19/2028,8296,6.32,115
1,11/20/2028,19654,14.98,90
1,11/21/2028,14873,11.34,83
1,11/22/2028,19992,15.24,50
1,11/23/2028,4305,3.28,141
1,11/24/2028,10003,7.62,142
1,11/25/2028,9452,7.2,80
1,11/26/2028,13491,10.28,162
1,11/27/2028,19509,14.87,95
1,11/28/2028,7777,5.93,95
1,11/29/2028,14934,11.38,148
1,11/30/2028,10687,8.15,28
1,12/1/2028,19199,14.63,95
1,12/2/2028,12822,9.77,113
1,12/3/2028,8644,6.59,61
1,12/4/2028,9862,7.52,116
1,12/5/2028,8847,6.74,100
1,12/6/2028,17083,13.02,71
1,12/7/2028,2224,1.7,131
1,12/8/2028,2409,1.84,178
1,12/9/2028,19863,15.14,159
1,12/10/2028,13778,10.5,59
1,12/11/2028,13780,10.5,60
1,12/12/2028,14820,11.3,107
1,12/13/2028,2043,1.56,154
1,12/14/2028,14359,10.94,147
1,12/15/2028,19301,14.71,32
1,12/16/2028,2900,2.21,78
1,12/17/2028,7864,5.99,108
1,12/18/2028,10855,8.27,110
1,12/19/2028,11831,9.02,147
1,12/20/2028,3556,2.71,43
1,12/21/2028,4320,3.29,157
1,12/22/2028,3835,2.92,137
1,12/23/2028,14450,11.01,45
1,12/24/2028,1309,1,165
1,12/25/2028,15221,11.6,75
1,12/26/2028,5706,4.35,131
1,12/27/2028,7814,5.96,20
1,12/28/2028,1248,0.95,80
1,12/29/2028,15192,11.58,74
1,12/30/2028,10486,7.99,34
1,12/31/2028,15864,12.09,71
1,1/1/2029,19801,15.09,97
1,1/2/2029,1878,1.43,21
1,1/3/2029,14383,10.96,153
1,1/4/2029,7144,5.45,38
1,1/5/2029,2404,1.83,117
1,1/6/2029,6068,4.62,157
1,1/7/2029,2517,1.92,25
1,1/8/2029,1632,1.24,36
1,1/9/2029,4637,3.53,107
1,1/10/2029,9229,7.03,50
1,1/11/2029,8473,6.46,22
1,1/12/2029,18498,14.1,110
1,1/13/2029,19740,15.05,155
1,1/14/2029,12967,9.88,155
1,1/15/2029,12207,9.3,82
1,1/16/2029,8654,6.6,151
1,1/17/2029,12738,9.71,156
1,1/18/2029,9064,6.91,37
1,1/19/2029,15291,11.65,108
1,1/20/2029,19392,14.78,165
1,1/21/2029,3970,3.03,52
1,1/22/2029,16849,12.84,108
1,1/23/2029,18475,14.08,61
1,1/24/2029,16990,12.95,59
1,1/25/2029,4306,3.28,77
1,1/26/2029,10802,8.23,76
1,1/27/2029,7635,5.82,31
1,1/28/2029,3398,2.59,30
1,1/29/2029,11041,8.42,121
1,1/30/2029,18833,14.35,166
1,1/31/2029,4545,3.46,29
1,2/1/2029,14460,11.02,101
1,2/2/2029,15024,11.45,123
1,2/3/2029,10343,7.88,78
1,2/4/2029,11299,8.61,59
1,2/5/2029,3761,2.87,88
1,2/6/2029,1220,0.93,94
1,2/7/2029,18195,13.87,155
1,2/8/2029,8393,6.4,29
1,2/9/2029,9203,7.01,82
1,2/10/2029,1629,1.24,98
1,2/11/2029,2254,1.72,142
1,2/12/2029,14992,11.43,82
1,2/13/2029,8336,6.35,96
1,2/14/2029,8418,6.42,118
1,2/15/2029,3810,2.9,56
1,2/16/2029,1181,0.9,62
1,2/17/2029,9607,7.32,37
1,2/18/2029,6601,5.03,100
1,2/19/2029,9733,7.42,124
1,2/20/2029,14548,11.09,159
1,2/21/2029,18136,13.82,136
1,2/22/2029,4555,3.47,124
1,2/23/2029,13629,10.39,119
1,2/24/2029,9714,7.4,120
1,2/25/2029,16906,12.89,125
1,2/26/2029,13573,10.35,177
1,2/27/2029,1294,0.99,123
1,2/28/2029,3796,2.89,37
1,3/1/2029,6364,4.85,121
1,3/2/2029,9861,7.52,91
1,3/3/2029,14572,11.11,84
1,3/4/2029,10240,7.8,38
1,3/5/2029,15639,11.92,77
1,3/6/2029,12139,9.25,151
1,3/7/2029,19165,14.61,125
1,3/8/2029,15516,11.83,175
1,3/9/2029,15507,11.82,168
1,3/10/2029,14412,10.98,41
1,3/11/2029,15581,11.88,56
1,3/12/2029,16620,12.67,163
1,3/13/2029,4081,3.11,40
1,3/14/2029,12936,9.86,172
1,3/15/2029,7810,5.95,145
1,3/16/2029,8184,6.24,156
1,3/17/2029,14375,10.96,37
1,3/18/2029,1449,1.1,122
1,3/19/2029,18109,13.8,141
1,3/20/2029,16095,12.27,48
1,3/21/2029,13821,10.53,105
1,3/22/2029,13331,10.16,93
1,3/23/2029,11418,8.7,39
1,3/24/2029,3783,2.88,157
1,3/25/2029,3349,2.55,167
1,3/26/2029,12343,9.41,91
1,3/27/2029,2914,2.22,98
1,3/28/2029,14230,10.85,56
1,3/29/2029,15418,11.75,111
1,3/30/2029,4706,3.59,164
1,3/31/2029,4031,3.07,117
1,4/1/2029,1326,1.01,65
1,4/2/2029,16121,12.29,75
1,4/3/2029,2036,1.55,47
1,4/4/2029,14606,11.13,41
1,4/5/2029,5168,3.94,39
1,4/6/2029,9283,7.08,111
1,4/7/2029,10407,7.93,136
1,4/8/2029,2171,1.65,58
1,4/9/2029,11972,9.12,56
1,4/10/2029,12348,9.41,176
1,4/11/2029,9958,7.59,125
1,4/12/2029,15786,12.03,43
1,4/13/2029,17362,13.23,103
1,4/14/2029,15497,11.81,79
1,4/15/2029,4443,3.39,125
1,4/16/2029,13693,10.44,123
1,4/17/2029,5688,4.34,56
1,4/18/2029,15383,11.72,54
1,4/19/2029,1935,1.47,180
1,4/20/2029,3134,2.39,134
1,4/21/2029,10963,8.36,104
1,4/22/2029,2374,1.81,53
1,4/23/2029,13370,10.19,88
1,4/24/2029,19338,14.74,81
1,4/25/2029,18911,14.41,21
1,4/26/2029,5252,4,126
1,4/27/2029,18672,14.23,84
1,4/28/2029,2951,2.25,178
1,4/29/2029,10544,8.04,45
1,4/30/2029,12464,9.5,79
1,5/1/2029,5124,3.91,119
1,5/2/2029,8339,6.36,54
1,5/3/2029,3860,2.94,48
1,5/4/2029,8611,6.56,25
1,5/5/2029,7042,5.37,97
1,5/6/2029,14469,11.03,168
1,5/7/2029,19033,14.51,164
1,5/8/2029,2448,1.87,27
1,5/9/2029,9623,7.33,30
1,5/10/2029,13019,9.92,41
1,5/11/2029,6061,4.62,94
1,5/12/2029,3605,2.75,21
1,5/13/2029,15490,11.81,155
1,5/14/2029,10432,7.95,107
1,5/15/2029,10238,7.8,52
1,5/16/2029,7976,6.08,117
1,5/17/2029,19598,14.94,83
1,5/18/2029,18098,13.79,56
1,5/19/2029,11537,8.79,86
1,5/20/2029,2886,2.2,115
1,5/21/2029,3703,2.82,101
1,5/22/2029,16514,12.59,32
1,5/23/2029,17572,13.39,103
1,5/24/2029,10840,8.26,154
1,5/25/2029,3520,2.68,104
1,5/26/2029,2404,1.83,130
1,5/27/2029,15697,11.96,150
1,5/28/2029,14188,10.81,89
1,5/29/2029,10969,8.36,36
1,5/30/2029,17155,13.08,59
1,5/31/2029,10913,8.32,140
1,6/1/2029,9971,7.6,72
1,6/2/2029,16103,12.27,40
1,6/3/2029,12139,9.25,114
1,6/4/2029,19986,15.23,165
1,6/5/2029,16150,12.31,55
1,6/6/2029,16254,12.39,102
1,6/7/2029,1812,1.38,169
1,6/8/2029,10078,7.68,131
1,6/9/2029,2982,2.27,66
1,6/10/2029,1760,1.34,168
1,6/11/2029,19896,15.16,41
1,6/12/2029,8841,6.74,177
1,6/13/2029,3312,2.52,164
1,6/14/2029,14388,10.97,128
1,6/15/2029,3937,3,100
1,6/16/2029,9860,7.52,23
1,6/17/2029,18944,14.44,89
1,6/18/2029,19171,14.61,88
1,6/19/2029,2871,2.19,116
1,6/20/2029,6404,4.88,23
1,6/21/2029,2717,2.07,158
1,6/22/2029,2942,2.24,156
1,6/23/2029,4134,3.15,147
1,6/24/2029,6870,5.24,150
1,6/25/2029,15149,11.55,155
1,6/26/2029,12788,9.75,122
1,6/27/2029,7866,6,102
1,6/28/2029,16546,12.61,76
1,6/29/2029,16930,12.9,163
1,6/30/2029,15703,11.97,140
1,7/1/2029,8612,6.56,27
1,7/2/2029,5851,4.46,102
1,7/3/2029,16545,12.61,72
1,7/4/2029,17747,13.53,149
1,7/5/2029,1678,1.28,105
1,7/6/2029,7848,5.98,53
1,7/7/2029,4448,3.39,163
1,7/8/2029,1249,0.95,111
1,7/9/2029,3863,2.94,140
1,7/10/2029,17800,13.57,177
1,7/11/2029,3520,2.68,48
1,7/12/2029,9490,7.23,124
1,7/13/2029,18553,14.14,158
1,7/14/2029,7004,5.34,129
1,7/15/2029,5579,4.25,143
1,7/16/2029,19597,14.94,56
1,7/17/2029,8115,6.19,44
1,7/18/2029,10812,8.24,23
1,7/19/2029,6518,4.97,47
1,7/20/2029,2697,2.06,50
1,7/21/2029,11559,8.81,95
1,7/22/2029,11186,8.53,36
1,7/23/2029,12430,9.47,48
1,7/24/2029,9615,7.33,34
1,7/25/2029,14159,10.79,129
1,7/26/2029,14615,11.14,120
1,7/27/2029,15143,11.54,83
1,7/28/2029,19853,15.13,173
1,7/29/2029,13556,10.33,96
1,7/30/2029,9801,7.47,36
1,7/31/2029,14717,11.22,175
1,8/1/2029,2635,2.01,72
1,8/2/2029,18171,13.85,96
1,8/3/2029,12195,9.29,152
1,8/4/2029,15051,11.47,42
1,8/5/2029,19773,15.07,86
1,8/6/2029,16627,12.67,81
1,8/7/2029,19564,14.91,127
1,8/8/2029,16606,12.66,163
1,8/9/2029,1010,0.77,56
1,8/10/2029,2113,1.61,69
1,8/11/2029,6801,5.18,42
1,8/12/2029,2595,1.98,142
1,8/13/2029,15262,11.63,131
1,8/14/2029,19161,14.6,103
1,8/15/2029,16808,12.81,80
1,8/16/2029,6091,4.64,52
1,8/17/2029,12232,9.32,180
1,8/18/2029,8851,6.75,77
1,8/19/2029,11391,8.68,58
1,8/20/2029,17028,12.98,135
1,8/21/2029,1112,0.85,74
1,8/22/2029,1232,0.94,116
1,8/23/2029,19273,14.69,33
1,8/24/2029,7339,5.59,157
1,8/25/2029,12250,9.34,127
1,8/26/2029,4988,3.8,79
1,8/27/2029,7206,5.49,133
1,8/28/2029,16358,12.47,94
1,8/29/2029,10544,8.04,121
1,8/30/2029,17914,13.65,157
1,8/31/2029,4738,3.61,50
1,9/1/2029,5201,3.96,164
1,9/2/2029,14979,11.42,81
1,9/3/2029,16347,12.46,170
1,9/4/2029,16584,12.64,76
1,9/5/2029,19741,15.05,103
1,9/6/2029,12136,9.25,172
1,9/7/2029,10248,7.81,98
1,9/8/2029,16337,12.45,45
1,9/9/2029,7780,5.93,143
1,9/10/2029,3268,2.49,166
1,9/11/2029,19383,14.77,102
1,9/12/2029,1992,1.52,30
1,9/13/2029,3545,2.7,72
1,9/14/2029,7641,5.82,126
1,9/15/2029,16660,12.7,41
1,9/16/2029,8372,6.38,111
1,9/17/2029,17089,13.03,129
1,9/18/2029,16665,12.7,157
1,9/19/2029,4557,3.47,117
1,9/20/2029,16294,12.42,178
1,9/21/2029,8544,6.51,60
1,9/22/2029,17555,13.38,124
1,9/23/2029,4410,3.36,156
1,9/24/2029,5132,3.91,82
1,9/25/2029,2498,1.9,33
1,9/26/2029,7538,5.75,125
1,9/27/2029,8173,6.23,178
1,9/28/2029,4553,3.47,175
1,9/29/2029,13440,10.24,155
1,9/30/2029,7147,5.45,65
1,10/1/2029,10388,7.92,67
1,10/2/2029,6262,4.77,152
1,10/3/2029,10031,7.65,138
1,10/4/2029,15132,11.53,74
1,10/5/2029,14567,11.1,124
1,10/6/2029,6652,5.07,147
1,10/7/2029,12539,9.56,75
1,10/8/2029,8961,6.83,62
1,10/9/2029,1954,1.49,174
1,10/10/2029,6254,4.77,87
1,10/11/2029,19578,14.92,119
1,10/12/2029,13445,10.25,151
1,10/13/2029,19914,15.18,65
1,10/14/2029,2102,1.6,145
1,10/15/2029,5134,3.91,80
1,10/16/2029,6798,5.18,86
1,10/17/2029,16704,12.73,38
1,10/18/2029,9412,7.17,111
1,10/19/2029,14838,11.31,26
1,10/20/2029,18362,14,114
1,10/21/2029,17380,13.25,71
1,10/22/2029,5951,4.54,128
1,10/23/2029,19967,15.22,165
1,10/24/2029,2888,2.2,160
1,10/25/2029,13666,10.42,168
1,10/26/2029,5973,4.55,169
1,10/27/2029,5639,4.3,170
1,10/28/2029,1058,0.81,63
1,10/29/2029,6799,5.18,55
1,10/30/2029,10965,8.36,55
1,10/31/2029,15698,11.96,126
1,11/1/2029,1325,1.01,161
1,11/2/2029,16569,12.63,58
1,11/3/2029,4324,3.3,59
1,11/4/2029,8603,6.56,92
1,11/5/2029,5277,4.02,172
1,11/6/2029,12924,9.85,176
1,11/7/2029,7915,6.03,147
1,11/8/2029,14149,10.78,106
1,11/9/2029,13504,10.29,79
1,11/10/2029,4276,3.26,89
1,11/11/2029,6094,4.64,171
1,11/12/2029,11568,8.82,22
1,11/13/2029,13252,10.1,41
1,11/14/2029,6303,4.8,55
1,11/15/2029,10612,8.09,150
1,11/16/2029,19891,15.16,38
1,11/17/2029,19093,14.55,44
1,11/18/2029,7604,5.8,62
1,11/19/2029,13434,10.24,136
1,11/20/2029,16219,12.36,22
1,11/21/2029,10355,7.89,88
1,11/22/2029,2572,1.96,25
1,11/23/2029,5860,4.47,78
1,11/24/2029,6273,4.78,178
1,11/25/2029,7113,5.42,114
1,11/26/2029,12475,9.51,82
1,11/27/2029,18884,14.39,171
1,11/28/2029,4803,3.66,160
1,11/29/2029,10086,7.69,133
1,11/30/2029,17309,13.19,89
1,12/1/2029,5174,3.94,153
1,12/2/2029,6744,5.14,111
1,12/3/2029,2587,1.97,35
1,12/4/2029,13074,9.96,28
1,12/5/2029,13513,10.3,148
1,12/6/2029,15794,12.04,38
1,12/7/2029,18856,14.37,131
1,12/8/2029,1362,1.04,118
1,12/9/2029,9736,7.42,130
1,12/10/2029,15424,11.76,143
1,12/11/2029,13329,10.16,41
1,12/12/2029,8559,6.52,85
1,12/13/2029,4770,3.64,47
1,12/14/2029,5230,3.99,81
1,12/15/2029,10728,8.18,178
1,12/16/2029,18017,13.73,109
1,12/17/2029,15046,11.47,177
1,12/18/2029,19037,14.51,90
1,12/19/2029,7011,5.34,38
1,12/20/2029,3379,2.58,51
1,12/21/2029,16193,12.34,92
1,12/22/2029,9790,7.46,129
1,12/23/2029,16586,12.64,134
1,12/24/2029,12279,9.36,174
1,12/25/2029,5918,4.51,173
1,12/26/2029,8856,6.75,107
1,12/27/2029,11917,9.08,21
1,12/28/2029,15493,11.81,48
1,12/29/2029,8590,6.55,83
1,12/30/2029,12982,9.89,121
1,12/31/2029,4537,3.46,44
1,1/1/2030,7844,5.98,85
1,1/2/2030,8432,6.43,95
1,1/3/2030,6333,4.83,50
1,1/4/2030,1165,0.89,136
1,1/5/2030,11405,8.69,166
1,1/6/2030,7607,5.8,28
1,1/7/2030,5172,3.94,54
1,1/8/2030,14938,11.39,165
1,1/9/2030,9036,6.89,74
